"SiteID","Visit","Year","Detection","ObsID","SiteVisited","Region","Meereshoehe","Besonnung","Fische","Wasserspiegel","Wasserflaeche.mean","log.Area.scaled","Fluctuations","NewSite"
"P_379",2,1999,0,30,1,"Suhretal",405,"sonnig",1,"stark schwankend",300,0.0058041854081534,1,1
"P_001",3,1999,1,29,1,"Rheintal",308,"sonnig",0,"stark schwankend",1540,0.890272759152172,1,0
"P_002",3,1999,NA,134,0,"Rheintal",360,"wechselnd",0,"kaum schwankend",140,-0.406278431847511,0,0
"P_003",3,1999,NA,134,0,"Rheintal",320,"sonnig",0,"stark schwankend",45,-1.01990153769893,1,0
"P_004",3,1999,NA,134,0,"Rheintal",320,"sonnig",0,"stark schwankend",500.333333333333,0.282370185535001,1,0
"P_005",3,1999,NA,134,0,"Rheintal",390,"wechselnd",1,"stark schwankend",1775,0.967064055741605,1,0
"P_006",3,1999,NA,134,0,"Rheintal",350,"wechselnd",1,"kaum schwankend",6250,1.64770805305298,0,0
"P_007",3,1999,NA,134,0,"Rheintal",385,"wechselnd",1,"stark schwankend",466.666666666667,0.244704885286926,1,0
"P_008",3,1999,NA,134,0,"Rheintal",367,"wechselnd",0,"kaum schwankend",154,-0.354745966653772,0,0
"P_009",3,1999,NA,134,0,"Rheintal",410,"wechselnd",0,"stark schwankend",85,-0.676067190833934,1,0
"P_010",3,1999,0,15,1,"Rheintal",430,"wechselnd",0,"kaum schwankend",40,-1.08357398598975,0,0
"P_011",3,1999,NA,134,0,"Rheintal",410,"wechselnd",0,"kaum schwankend",17.5,-1.53040064137866,0,0
"P_012",3,1999,NA,134,0,"Rheintal",390,"wechselnd",0,"kaum schwankend",67.5,-0.800699104168207,0,0
"P_013",3,1999,1,29,1,"Rheintal",425,"wechselnd",0,"stark schwankend",265,-0.0612709945138306,1,0
"P_014",3,1999,0,29,1,"Rheintal",300,"wechselnd",1,"stark schwankend",251.666666666667,-0.0891841622209237,1,0
"P_015",3,1999,0,29,1,"Rheintal",470,"wechselnd",1,"stark schwankend",500,0.282009833855328,1,0
"P_016",3,1999,NA,134,0,"Rheintal",400,"wechselnd",0,"kaum schwankend",180,-0.270396656994249,0,0
"P_017",3,1999,1,29,1,"Rheintal",430,"wechselnd",0,"stark schwankend",150,-0.368975285512288,1,0
"P_018",3,1999,NA,134,0,"Rheintal",400,"schattig",0,"stark schwankend",6,-2.10861654717698,1,0
"P_019",3,1999,NA,134,0,"Rheintal",410,"schattig",0,"stark schwankend",4.5,-2.26387174561918,1,0
"P_020",3,1999,0,29,1,"Rheintal",435,"schattig",0,"stark schwankend",200,-0.213429282328588,1,0
"P_021",3,1999,NA,134,0,"Rheintal",430,"wechselnd",1,"kaum schwankend",111.666666666667,-0.528538156770039,0,0
"P_022",3,1999,1,29,1,"Rheintal",460,"wechselnd",0,"kaum schwankend",375,0.126458423928328,0,0
"P_023",3,1999,NA,134,0,"Rheintal",420,"wechselnd",0,"kaum schwankend",300,0.0058041854081534,0,0
"P_024",3,1999,NA,134,0,"Rheintal",325,"sonnig",1,"kaum schwankend",990,0.65136757295252,0,0
"P_025",3,1999,1,15,1,"Rheintal",300,"wechselnd",0,"stark schwankend",26.6666666666667,-1.30274889663017,1,0
"P_026",3,1999,NA,134,0,"Rheintal",300,"sonnig",0,"stark schwankend",17,-1.54606565598699,1,0
"P_027",3,1999,NA,134,0,"Rheintal",370,"wechselnd",0,"stark schwankend",138.333333333333,-0.412753714436089,1,0
"P_028",3,1999,NA,134,0,"Rheintal",300,"sonnig",0,"stark schwankend",0.5,-3.44244430908328,1,0
"P_029",3,1999,NA,134,0,"Rheintal",300,"sonnig",0,"stark schwankend",16.3333333333333,-1.56768430529795,1,0
"P_030",3,1999,1,26,1,"Rheintal",295,"sonnig",0,"stark schwankend",50,-0.962943172630398,1,0
"P_031",3,1999,0,26,1,"Rheintal",300,"schattig",0,"stark schwankend",15,-1.6137012984339,1,0
"P_032",3,1999,0,26,1,"Rheintal",290,"sonnig",0,"stark schwankend",1021.66666666667,0.668392258585904,1,0
"P_033",3,1999,NA,134,0,"Rheintal",300,"sonnig",1,"kaum schwankend",120,-0.48962411741531,0,0
"P_034",3,1999,0,26,1,"Rheintal",305,"wechselnd",0,"kaum schwankend",46.6666666666667,-1.00024117068773,0,0
"P_035",3,1999,NA,134,0,"Rheintal",269,"sonnig",1,"kaum schwankend",200,-0.213429282328588,0,0
"P_036",3,1999,NA,134,0,"Rheintal",360,"sonnig",0,"kaum schwankend",60,-0.86437655714206,0,0
"P_037",3,1999,0,18,1,"Rheintal",435,"wechselnd",0,"kaum schwankend",70.3333333333333,-0.778468934514594,0,0
"P_038",3,1999,0,18,1,"Rheintal",390,"wechselnd",0,"stark schwankend",765,0.511956213747244,1,0
"P_039",3,1999,0,10,1,"Rheintal",335,"wechselnd",1,"kaum schwankend",11000,1.95338330634637,0,0
"P_040",3,1999,NA,134,0,"Rheintal",300,"sonnig",0,"kaum schwankend",160,-0.334080366929626,0,0
"P_041",3,1999,0,24,1,"Rheintal",280,"schattig",1,"stark schwankend",4350,1.45174901354174,1,0
"P_042",3,1999,0,24,1,"Rheintal",280,"sonnig",0,"kaum schwankend",10,-1.83276368834748,0,0
"P_043",3,1999,1,26,1,"Rheintal",300,"wechselnd",1,"stark schwankend",213,-0.179379294276945,1,0
"P_044",3,1999,NA,134,0,"Rheintal",330,"sonnig",0,"kaum schwankend",40,-1.08357398598975,0,0
"P_045",3,1999,NA,134,0,"Rheintal",370,"wechselnd",0,"kaum schwankend",28,-1.27637680508819,0,0
"P_046",3,1999,NA,134,0,"Rheintal",400,"sonnig",0,"kaum schwankend",335,0.0654695367612956,0,0
"P_047",3,1999,NA,134,0,"Rheintal",410,"wechselnd",1,"stark schwankend",18,-1.51517670543861,1,0
"P_048",3,1999,0,17,1,"Rheintal",360,"sonnig",0,"kaum schwankend",40,-1.08357398598975,0,0
"P_049",3,1999,NA,134,0,"Rheintal",380,"wechselnd",0,"stark schwankend",50,-0.962943172630398,1,0
"P_050",3,1999,1,17,1,"Rheintal",360,"schattig",0,"kaum schwankend",84,-0.68246554363492,0,0
"P_051",3,1999,1,17,1,"Rheintal",360,"sonnig",0,"unbekannt",2,-2.70086011189966,0,0
"P_052",3,1999,1,17,1,"Rheintal",330,"schattig",1,"kaum schwankend",20,-1.45823635100975,0,0
"P_053",3,1999,0,17,1,"Rheintal",440,"wechselnd",1,"unbekannt",565,0.348093923063029,0,0
"P_054",3,1999,0,26,1,"Rheintal",305,"wechselnd",1,"kaum schwankend",3850,1.38572598963711,0,0
"P_055",3,1999,1,26,1,"Rheintal",300,"wechselnd",1,"stark schwankend",1100,0.708337405276186,1,0
"P_056",3,1999,0,26,1,"Rheintal",305,"wechselnd",0,"kaum schwankend",350,0.0891537328324744,0,0
"P_057",3,1999,NA,134,0,"Rheintal",280,"wechselnd",1,"kaum schwankend",1350,0.819072619707166,0,0
"P_058",3,1999,NA,134,0,"Rheintal",290,"wechselnd",0,"stark schwankend",42.5,-1.05080108208717,1,0
"P_059",3,1999,NA,134,0,"Rheintal",290,"wechselnd",1,"stark schwankend",25,-1.33763255533506,1,0
"P_060",3,1999,NA,134,0,"Rheintal",290,"sonnig",0,"stark schwankend",235,-0.126232640179397,1,0
"P_061",3,1999,1,26,1,"Rheintal",300,"wechselnd",0,"stark schwankend",233.75,-0.129116355900783,1,0
"P_062",3,1999,NA,134,0,"Rheintal",280,"sonnig",0,"stark schwankend",1370,0.827024446985519,1,0
"P_063",3,1999,NA,134,0,"Rheintal",300,"sonnig",0,"stark schwankend",2135,1.0669159829844,1,0
"P_064",3,1999,NA,134,0,"Rheintal",300,"sonnig",0,"kaum schwankend",45,-1.01990153769893,0,0
"P_065",3,1999,NA,134,0,"Rheintal",302,"sonnig",0,"stark schwankend",100,-0.58819974240065,1,0
"P_066",3,1999,NA,134,0,"Rheintal",295,"wechselnd",0,"stark schwankend",65.5,-0.816960094593033,1,0
"P_067",3,1999,NA,134,0,"Rheintal",295,"sonnig",0,"stark schwankend",415,0.18126020140232,1,0
"P_068",3,1999,NA,134,0,"Rheintal",460,"wechselnd",0,"stark schwankend",15,-1.6137012984339,1,0
"P_069",3,1999,NA,134,0,"Rheintal",500,"wechselnd",0,"stark schwankend",150,-0.368975285512288,1,0
"P_070",3,1999,NA,134,0,"Rheintal",300,"wechselnd",1,"kaum schwankend",223.333333333333,-0.153764872450689,0,0
"P_071",3,1999,NA,134,0,"Rheintal",300,"sonnig",0,"kaum schwankend",160,-0.334080366929626,0,0
"P_072",3,1999,NA,134,0,"Rheintal",300,"wechselnd",1,"kaum schwankend",65,-0.821102916620091,0,0
"P_073",3,1999,0,24,1,"Rheintal",280,NA,0,NA,NA,0,0,0
"P_074",3,1999,0,24,1,"Rheintal",320,NA,0,NA,NA,0,0,0
"P_075",3,1999,0,24,1,"Rheintal",300,"wechselnd",0,"kaum schwankend",570,0.352857909456487,0,0
"P_076",3,1999,0,13,1,"Rheintal",340,"sonnig",1,"stark schwankend",4125,1.42303161701382,1,0
"P_077",3,1999,0,13,1,"Rheintal",420,"wechselnd",1,"kaum schwankend",40,-1.08357398598975,0,0
"P_078",3,1999,0,13,1,"Rheintal",400,"wechselnd",1,"kaum schwankend",50,-0.962943172630398,0,0
"P_079",3,1999,0,13,1,"Rheintal",360,"wechselnd",0,"kaum schwankend",60,-0.86437655714206,0,0
"P_080",3,1999,NA,134,0,"Rheintal",395,"wechselnd",1,"stark schwankend",5333.33333333333,1.56194752997922,1,0
"P_081",3,1999,NA,134,0,"Rheintal",335,"wechselnd",1,"unbekannt",400,0.161354694184988,0,0
"P_082",3,1999,NA,134,0,"Rheintal",395,"sonnig",0,NA,225,-0.149744821475101,0,0
"P_083",3,1999,NA,134,0,"Rheintal",540,"schattig",0,"stark schwankend",20,-1.45823635100975,1,0
"P_084",3,1999,NA,134,0,"Rheintal",360,"sonnig",0,"unbekannt",4,-2.32740936454457,0,0
"P_085",3,1999,NA,134,0,"Rheintal",568,"wechselnd",0,"kaum schwankend",750,0.501248708461525,0,0
"P_086",3,1999,1,1,1,"Rheintal",380,"wechselnd",0,"stark schwankend",2883.33333333333,1.22939062480958,1,0
"P_087",3,1999,NA,134,0,"Rheintal",320,"schattig",1,"kaum schwankend",1000,0.656801920720396,0,0
"P_088",3,1999,NA,134,0,"Rheintal",350,"wechselnd",1,"kaum schwankend",355,0.0968234096013978,0,0
"P_089",3,1999,NA,134,0,"Rheintal",420,"sonnig",1,"stark schwankend",5700,1.59789969698696,1,0
"P_090",3,1999,0,1,1,"Rheintal",378,"wechselnd",0,"stark schwankend",162,-0.327363697920252,1,0
"P_091",3,1999,0,1,1,"Rheintal",320,"wechselnd",1,"kaum schwankend",7550,1.74988536729937,0,0
"P_092",3,1999,NA,134,0,"Rheintal",320,"wechselnd",0,"stark schwankend",140,-0.406278431847511,1,0
"P_093",3,1999,0,16,1,"Rheintal",320,"wechselnd",0,"kaum schwankend",235.5,-0.125083446331273,0,0
"P_094",3,1999,NA,134,0,"Rheintal",321,"sonnig",0,"stark schwankend",5000,1.52705042613804,1,0
"P_095",3,1999,NA,134,0,"Rheintal",360,"wechselnd",1,"kaum schwankend",40,-1.08357398598975,0,0
"P_096",3,1999,NA,134,0,"Rheintal",530,"wechselnd",0,"stark schwankend",58.3333333333333,-0.879606496666851,1,0
"P_097",3,1999,NA,134,0,"Rheintal",500,"wechselnd",0,"stark schwankend",1,-3.07297413392963,1,0
"P_098",3,1999,NA,134,0,"Rheintal",470,"wechselnd",1,"kaum schwankend",400,0.161354694184988,0,0
"P_099",3,1999,NA,134,0,"Rheintal",470,"schattig",0,"kaum schwankend",5,-2.20702127364849,0,0
"P_100",3,1999,NA,134,0,"Rheintal",325,"sonnig",1,"kaum schwankend",14000,2.08378398322697,0,0
"P_101",3,1999,NA,134,0,"Rheintal",360,"wechselnd",0,"kaum schwankend",60,-0.86437655714206,0,0
"P_102",3,1999,1,16,1,"Rheintal",320,"wechselnd",1,"stark schwankend",1500,0.876042597676486,1,0
"P_103",3,1999,NA,134,0,"Rheintal",385,"schattig",0,"unbekannt",1000,0.656801920720396,0,0
"P_104",3,1999,NA,134,0,"Rheintal",305,"sonnig",0,"kaum schwankend",142.75,-0.395760889546868,0,1
"P_105",3,1999,NA,134,0,"Rheintal",310,"wechselnd",0,"stark schwankend",90,-0.645164113550296,1,1
"P_106",3,1999,NA,134,0,"Rheintal",350,"wechselnd",0,"kaum schwankend",131.2,-0.441379040159761,0,1
"P_107",3,1999,NA,134,0,"Rheintal",310,"sonnig",0,"kaum schwankend",160,-0.334080366929626,0,1
"P_108",3,1999,0,29,1,"Rheintal",324,"sonnig",0,"stark schwankend",800,0.536145429299463,1,1
"P_109",3,1999,0,29,1,"Rheintal",312,"wechselnd",0,"kaum schwankend",750,0.501248708461525,0,1
"P_110",3,1999,0,29,1,"Rheintal",350,"wechselnd",1,"kaum schwankend",520,0.303216782557818,0,1
"P_111",3,1999,0,26,1,"Rheintal",295,"wechselnd",1,"stark schwankend",342.5,0.077441299382601,1,1
"P_112",3,1999,0,26,1,"Rheintal",300,"sonnig",0,"stark schwankend",375,0.126458423928328,1,1
"P_113",3,1999,0,26,1,"Rheintal",310,"schattig",0,"stark schwankend",47,-0.996393445877596,1,1
"P_114",3,1999,1,10,1,"Rheintal",308,"sonnig",0,"kaum schwankend",250,-0.0927768460681951,0,1
"P_115",3,1999,NA,134,0,"Rheintal",290,"wechselnd",0,"stark schwankend",89.8,-0.646366913481005,1,1
"P_116",3,1999,NA,134,0,"Rheintal",300,"wechselnd",0,"stark schwankend",70,-0.781037307205031,1,1
"P_117",3,1999,NA,134,0,"Rheintal",320,"sonnig",0,"stark schwankend",76,-0.736575744736259,1,1
"P_118",3,1999,NA,134,0,"Rheintal",350,"sonnig",0,"stark schwankend",200,-0.213429282328588,1,1
"P_119",3,1999,NA,134,0,"Rheintal",350,"sonnig",0,"stark schwankend",100,-0.58819974240065,1,1
"P_120",3,1999,1,12,1,"Aaretal",330,"sonnig",0,"stark schwankend",950,0.629066972828789,1,0
"P_121",3,1999,NA,134,0,"Aaretal",330,"wechselnd",1,"kaum schwankend",200,-0.213429282328588,0,0
"P_122",3,1999,1,12,1,"Aaretal",490,"wechselnd",0,"stark schwankend",13,-1.69102315141771,1,0
"P_123",3,1999,1,27,1,"Aaretal",370,"sonnig",0,"stark schwankend",1997.83333333333,1.03101061816345,1,0
"P_124",3,1999,NA,134,0,"Aaretal",480,"sonnig",0,"kaum schwankend",60,-0.86437655714206,0,0
"P_125",3,1999,NA,134,0,"Aaretal",340,"wechselnd",1,"kaum schwankend",110,-0.536668681440718,0,0
"P_126",3,1999,NA,134,0,"Aaretal",340,"unbekannt",1,"unbekannt",100,-0.58819974240065,0,0
"P_127",3,1999,NA,134,0,"Aaretal",340,"sonnig",0,"stark schwankend",50,-0.962943172630398,1,0
"P_128",3,1999,NA,134,0,"Aaretal",341,"sonnig",1,"kaum schwankend",1000,0.656801920720396,0,0
"P_129",3,1999,NA,134,0,"Aaretal",347,"sonnig",1,"stark schwankend",400,0.161354694184988,1,0
"P_130",3,1999,NA,134,0,"Aaretal",500,"wechselnd",1,"kaum schwankend",352,0.0922346704056558,0,0
"P_131",3,1999,NA,134,0,"Aaretal",450,"wechselnd",1,"kaum schwankend",18,-1.51517670543861,0,0
"P_132",3,1999,0,21,1,"Aaretal",370,"sonnig",0,"kaum schwankend",12,-1.73426908942714,0,0
"P_133",3,1999,0,21,1,"Aaretal",375,"wechselnd",0,"unbekannt",60,-0.86437655714206,0,0
"P_134",3,1999,NA,134,0,"Aaretal",410,"sonnig",1,"kaum schwankend",2000,1.03159671111706,0,0
"P_135",3,1999,NA,134,0,"Aaretal",440,"wechselnd",1,"unbekannt",2400,1.13018089665447,0,0
"P_136",3,1999,NA,134,0,"Aaretal",395,"wechselnd",1,"kaum schwankend",600,0.380592667627502,0,0
"P_137",3,1999,NA,134,0,"Aaretal",510,"wechselnd",0,"stark schwankend",550,0.333544826862935,1,0
"P_138",3,1999,NA,134,0,"Aaretal",440,"schattig",0,"kaum schwankend",200,-0.213429282328588,0,0
"P_139",3,1999,NA,134,0,"Aaretal",350,"wechselnd",0,"stark schwankend",900,0.599832143013659,1,0
"P_140",3,1999,NA,134,0,"Aaretal",372,"wechselnd",1,"unbekannt",1500,0.876042597676486,0,0
"P_141",3,1999,0,12,1,"Aaretal",328,"wechselnd",1,"kaum schwankend",40,-1.08357398598975,0,0
"P_142",3,1999,0,12,1,"Aaretal",328,NA,0,NA,NA,0,0,0
"P_143",3,1999,NA,134,0,"Aaretal",360,"schattig",0,"kaum schwankend",135.333333333333,-0.424608295816618,0,0
"P_144",3,1999,NA,134,0,"Aaretal",374,"wechselnd",0,"stark schwankend",25.5,-1.32692914793712,1,0
"P_145",3,1999,NA,134,0,"Aaretal",416,"wechselnd",0,"kaum schwankend",90,-0.645164113550296,0,0
"P_146",3,1999,NA,134,0,"Aaretal",360,"wechselnd",0,"stark schwankend",95,-0.615932129283294,1,0
"P_147",3,1999,0,12,1,"Aaretal",585,"wechselnd",0,"kaum schwankend",130,-0.446347011582252,0,0
"P_148",3,1999,NA,134,0,"Aaretal",350,"wechselnd",1,"stark schwankend",770,0.515478776308152,1,0
"P_149",3,1999,0,23,1,"Aaretal",338,"wechselnd",1,"unbekannt",5500,1.57858630393914,0,0
"P_150",3,1999,NA,134,0,"Aaretal",340,"wechselnd",0,"stark schwankend",1500,0.876042597676486,1,0
"P_151",3,1999,NA,134,0,"Aaretal",405,"wechselnd",0,"kaum schwankend",13,-1.69102315141771,0,0
"P_152",3,1999,NA,134,0,"Aaretal",330,"sonnig",1,"kaum schwankend",80,-0.708844069161042,0,0
"P_153",3,1999,NA,134,0,"Aaretal",430,"wechselnd",0,"kaum schwankend",147.5,-0.37806259414017,0,0
"P_154",3,1999,NA,134,0,"Aaretal",340,"schattig",1,"kaum schwankend",800,0.536145429299463,0,0
"P_155",3,1999,NA,134,0,"Aaretal",460,"wechselnd",0,"kaum schwankend",12.6666666666667,-1.70505763990144,0,0
"P_156",3,1999,NA,134,0,"Aaretal",440,"sonnig",0,"stark schwankend",1883.33333333333,0.999097575776573,1,0
"P_157",3,1999,NA,134,0,"Aaretal",430,"wechselnd",0,"stark schwankend",35.5,-1.14808985318147,1,0
"P_158",3,1999,NA,134,0,"Aaretal",390,"wechselnd",1,"stark schwankend",1000,0.656801920720396,1,0
"P_159",3,1999,0,27,1,"Aaretal",380,"wechselnd",1,"kaum schwankend",750,0.501248708461525,0,0
"P_160",3,1999,0,27,1,"Aaretal",445,"wechselnd",1,"kaum schwankend",300,0.0058041854081534,0,0
"P_161",3,1999,NA,134,0,"Aaretal",400,"wechselnd",0,"stark schwankend",92.5,-0.630350605313732,1,0
"P_162",3,1999,0,27,1,"Aaretal",370,"wechselnd",0,"stark schwankend",260,-0.0715703132785268,1,0
"P_163",3,1999,NA,134,0,"Aaretal",350,"wechselnd",1,"stark schwankend",106,-0.556695726998898,1,0
"P_164",3,1999,0,27,1,"Aaretal",370,"sonnig",0,"stark schwankend",1066.66666666667,0.691698754205473,1,0
"P_165",3,1999,0,27,1,"Aaretal",360,"wechselnd",0,"stark schwankend",375,0.126458423928328,1,0
"P_166",3,1999,NA,134,0,"Aaretal",356,"wechselnd",0,"stark schwankend",55,-0.911417025885722,1,0
"P_167",3,1999,NA,134,0,"Aaretal",355,"wechselnd",1,"kaum schwankend",808.333333333333,0.541748710135537,0,0
"P_168",3,1999,NA,134,0,"Aaretal",382,"sonnig",0,"stark schwankend",1177.33333333333,0.745074477335609,1,0
"P_169",3,1999,NA,134,0,"Aaretal",375,"wechselnd",0,"kaum schwankend",10,-1.83276368834748,0,0
"P_170",3,1999,NA,134,0,"Aaretal",353,"sonnig",0,"kaum schwankend",10,-1.83276368834748,0,0
"P_171",3,1999,NA,134,0,"Aaretal",400,"wechselnd",0,"stark schwankend",91.8571428571429,-0.634121204468522,1,0
"P_172",3,1999,NA,134,0,"Aaretal",404,"sonnig",0,"kaum schwankend",106.666666666667,-0.553305950132974,0,0
"P_173",3,1999,0,1,1,"Aaretal",320,"sonnig",1,"stark schwankend",10000,1.90184737938919,1,0
"P_174",3,1999,0,1,1,"Aaretal",320,"sonnig",1,"kaum schwankend",17500,2.20444174918346,0,0
"P_175",3,1999,0,1,1,"Aaretal",318,"wechselnd",1,"stark schwankend",403.5,0.166065284263187,1,0
"P_176",3,1999,0,1,1,"Aaretal",323,"schattig",0,"kaum schwankend",90,-0.645164113550296,0,0
"P_177",3,1999,0,1,1,"Aaretal",323,"wechselnd",1,"kaum schwankend",966.666666666667,0.638470911481875,0,0
"P_178",3,1999,1,12,1,"Aaretal",360,"wechselnd",0,"stark schwankend",200,-0.213429282328588,1,0
"P_179",3,1999,0,1,1,"Aaretal",380,"schattig",1,"stark schwankend",1000,0.656801920720396,1,0
"P_180",3,1999,NA,134,0,"Aaretal",495,"wechselnd",0,"kaum schwankend",17.5,-1.53040064137866,0,0
"P_181",3,1999,0,12,1,"Aaretal",323,"wechselnd",1,"kaum schwankend",750,0.501248708461525,0,0
"P_182",3,1999,0,1,1,"Aaretal",316,"wechselnd",1,"kaum schwankend",15000,2.12108967848587,0,0
"P_183",3,1999,0,1,1,"Aaretal",320,"wechselnd",1,"stark schwankend",4033.33333333333,1.41088015821553,1,0
"P_184",3,1999,0,1,1,"Aaretal",316,"wechselnd",1,"stark schwankend",12500,2.02250511444753,1,0
"P_185",3,1999,NA,134,0,"Aaretal",340,"wechselnd",1,"stark schwankend",30,-1.23908395388733,1,1
"P_186",3,1999,1,1,1,"Aaretal",345,"sonnig",0,"stark schwankend",73,-0.75834966303517,1,1
"P_187",3,1999,0,19,1,"Reusstal",355,"schattig",0,"unbekannt",240,-0.114849151975372,0,0
"P_188",3,1999,0,19,1,"Reusstal",357,"wechselnd",1,"stark schwankend",4200,1.43277453261949,1,0
"P_189",3,1999,0,8,1,"Reusstal",370,"sonnig",1,"stark schwankend",675,0.444279131015961,1,0
"P_190",3,1999,NA,134,0,"Reusstal",360,"wechselnd",0,"kaum schwankend",60,-0.86437655714206,0,0
"P_191",3,1999,1,31,1,"Reusstal",370,"wechselnd",0,"kaum schwankend",65,-0.821102916620091,0,0
"P_192",3,1999,NA,134,0,"Reusstal",605,"wechselnd",0,"kaum schwankend",400,0.161354694184988,0,0
"P_193",3,1999,1,14,1,"Reusstal",360,"wechselnd",1,"stark schwankend",5751.875,1.60279844314402,1,0
"P_194",3,1999,0,14,1,"Reusstal",368,"sonnig",0,"kaum schwankend",214.5,-0.175584940529446,0,0
"P_195",3,1999,0,14,1,"Reusstal",360,"wechselnd",1,"stark schwankend",17500,2.20444174918346,1,0
"P_196",3,1999,NA,134,0,"Reusstal",375,NA,1,NA,NA,0,0,0
"P_197",3,1999,0,14,1,"Reusstal",360,"wechselnd",0,"kaum schwankend",133.333333333333,-0.432658244547284,0,0
"P_198",3,1999,0,14,1,"Reusstal",370,"sonnig",1,"kaum schwankend",200,-0.213429282328588,0,0
"P_199",3,1999,0,14,1,"Reusstal",368,"wechselnd",0,"stark schwankend",260,-0.0715703132785268,1,0
"P_200",3,1999,0,14,1,"Reusstal",375,"sonnig",0,"stark schwankend",120.5,-0.487375991418308,1,0
"P_201",3,1999,0,14,1,"Reusstal",380,"schattig",1,"kaum schwankend",660,0.43212782448346,0,0
"P_202",3,1999,0,14,1,"Reusstal",410,"wechselnd",1,"stark schwankend",434,0.205465442244744,1,0
"P_203",3,1999,NA,134,0,"Reusstal",455,"schattig",0,"kaum schwankend",300,0.0058041854081534,0,0
"P_204",3,1999,NA,134,0,"Reusstal",385,NA,0,NA,NA,0,0,0
"P_205",3,1999,0,19,1,"Reusstal",360,"wechselnd",0,"kaum schwankend",90,-0.645164113550296,0,0
"P_206",3,1999,0,19,1,"Reusstal",360,"schattig",1,"kaum schwankend",250,-0.0927768460681951,0,0
"P_207",3,1999,0,19,1,"Reusstal",358,"schattig",0,"stark schwankend",NA,0,1,0
"P_208",3,1999,NA,134,0,"Reusstal",358,NA,0,NA,15,-1.6137012984339,0,0
"P_209",3,1999,0,2,1,"Reusstal",360,"schattig",1,"stark schwankend",310,0.0235336673588258,1,0
"P_210",3,1999,0,8,1,"Reusstal",355,"wechselnd",1,"stark schwankend",900,0.599832143013659,1,0
"P_211",3,1999,0,2,1,"Reusstal",367,"wechselnd",1,"stark schwankend",7625,1.75523023230053,1,0
"P_212",3,1999,0,31,1,"Reusstal",400,"wechselnd",1,"kaum schwankend",20000,2.27664460299897,0,0
"P_213",3,1999,0,2,1,"Reusstal",370,"sonnig",1,"kaum schwankend",725,0.482917761373078,0,0
"P_214",3,1999,NA,134,0,"Reusstal",360,"wechselnd",0,"kaum schwankend",200,-0.213429282328588,0,0
"P_215",3,1999,NA,134,0,"Reusstal",420,"wechselnd",1,"kaum schwankend",44,-1.03205029600098,0,0
"P_216",3,1999,1,14,1,"Reusstal",360,"sonnig",0,"kaum schwankend",47.6,-0.989535795484016,0,0
"P_217",3,1999,0,2,1,"Reusstal",370,"wechselnd",0,"kaum schwankend",150,-0.368975285512288,0,0
"P_218",3,1999,0,2,1,"Reusstal",360,"schattig",0,"kaum schwankend",100,-0.58819974240065,0,0
"P_219",3,1999,NA,134,0,"Reusstal",367,"sonnig",1,"stark schwankend",850,0.568925885433185,1,0
"P_220",3,1999,0,8,1,"Reusstal",535,"wechselnd",0,"kaum schwankend",280,-0.0315002482187067,0,0
"P_221",3,1999,NA,134,0,"Reusstal",420,"sonnig",0,"kaum schwankend",150,-0.368975285512288,0,0
"P_222",3,1999,NA,134,0,"Reusstal",450,"sonnig",0,"kaum schwankend",342,0.0766513756666374,0,0
"P_223",3,1999,NA,134,0,"Reusstal",440,"wechselnd",0,"kaum schwankend",255,-0.082069623496165,0,0
"P_224",3,1999,NA,134,0,"Reusstal",440,"sonnig",0,"stark schwankend",84,-0.68246554363492,1,0
"P_225",3,1999,NA,134,0,"Reusstal",430,"wechselnd",0,"kaum schwankend",600,0.380592667627502,0,0
"P_226",3,1999,NA,134,0,"Reusstal",420,"wechselnd",1,"kaum schwankend",6000,1.62563488203296,0,0
